2014-09-09 09:31:25,066 [main] INFO  [org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor:165] - Initializing ExecutorService  'taskExecutor'
2014-09-09 09:31:25,156 [main] INFO  [org.springframework.web.context.ContextLoader:325] - Root WebApplicationContext: initialization completed in 18278 ms
2014-09-09 09:31:25,266 [main] INFO  [org.springframework.web.servlet.DispatcherServlet:479] - FrameworkServlet 'springMvc': initialization started
2014-09-09 09:31:25,266 [main] INFO  [org.springframework.web.context.support.XmlWebApplicationContext:513] - Refreshing WebApplicationContext for namespace 'springMvc-servlet': startup date [Tue Sep 09 09:31:25 CST 2014]; parent: Root WebApplicationContext
2014-09-09 09:31:25,266 [main] INFO  [org.springframework.beans.factory.xml.XmlBeanDefinitionReader:316] - Loading XML bean definitions from URL [file:/D:/work/wifi-manger/wifi-main/target/classes/applicationContext-mvc.xml]
2014-09-09 09:31:25,576 [main] INFO  [org.springframework.context.support.PropertySourcesPlaceholderConfigurer:172] - Loading properties file from URL [file:/D:/work/wifi-manger/wifi-main/target/classes/application.properties]
2014-09-09 09:31:25,576 [main] INFO  [org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor:141] - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2014-09-09 09:31:29,146 [main] INFO  [org.springframework.web.servlet.handler.SimpleUrlHandlerMapping:302] - Root mapping to handler of type [class org.springframework.web.servlet.mvc.ParameterizableViewController]
2014-09-09 09:31:29,246 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/account/group/delete],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.jyzn.wifi.web.account.GroupController.delete(java.util.List<java.lang.String>,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2014-09-09 09:31:29,246 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/account/group/read],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.jyzn.wifi.web.account.GroupController.read(java.lang.String,org.springframework.ui.Model)
2014-09-09 09:31:29,246 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/account/group/save],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.jyzn.wifi.web.account.GroupController.save(com.jyzn.wifi.entity.account.Group,javax.servlet.http.HttpServletRequest,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2014-09-09 09:31:29,246 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/account/group/view],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.List<com.jyzn.wifi.entity.account.Group> com.jyzn.wifi.web.account.GroupController.view()
2014-09-09 09:31:29,246 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/account/resource/delete],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.jyzn.wifi.web.account.ResourceController.delete(java.util.List<java.lang.String>,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2014-09-09 09:31:29,246 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/account/resource/read],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.jyzn.wifi.web.account.ResourceController.read(java.lang.String,org.springframework.ui.Model,com.jyzn.wifi.entity.account.Resource)
2014-09-09 09:31:29,246 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/account/resource/save],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.jyzn.wifi.web.account.ResourceController.save(com.jyzn.wifi.entity.account.Resource,java.lang.String,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2014-09-09 09:31:29,246 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/account/resource/view],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.List<com.jyzn.wifi.entity.account.Resource> com.jyzn.wifi.web.account.ResourceController.view()
